year,matchid,day,date,time,atime,attendance,venue,winner,won_by,extra_time
1999,1999-09-06,Sun,23/05/1999,2:40 PM,,22948,Gabba,BRI,57,0
1999,1999-09-07,Sun,23/05/1999,3:20 PM,,36787,S.C.G.,WCE,13,0
1999,1999-10-00,Fri,04/06/1999,7:40 PM,,19178,M.C.G.,FRE,54,0
1999,1999-10-01,Fri,04/06/1999,8:40 PM,9:10 PM,39389,Football Park,ESS,48,0
1999,1999-10-02,Sat,05/06/1999,2:10 PM,,22906,Kardinia Park,STK,10,0
1999,1999-10-03,Sat,05/06/1999,2:10 PM,,45382,M.C.G.,HAW,6,0
1999,1999-10-04,Sat,05/06/1999,7:40 PM,,17665,Gabba,WBD,22,0
1999,1999-10-05,Sun,06/06/1999,2:10 PM,,16429,M.C.G.,NM,7,0
1999,1999-10-06,Sun,06/06/1999,2:40 PM,,41280,S.C.G.,SYD,51,0
1999,1999-10-07,Sun,06/06/1999,3:20 PM,5:20 PM,33313,Subiaco,CAR,17,0
1999,1999-11-00,Fri,11/06/1999,7:40 PM,,61783,M.C.G.,ESS,33,0
1999,1999-11-01,Sat,12/06/1999,2:10 PM,,24235,Princes Park,BRI,16,0
1999,1999-11-02,Sat,12/06/1999,2:10 PM,,46880,Waverley Park,SYD,29,0
1999,1999-11-03,Sat,12/06/1999,8:40 PM,9:10 PM,25753,Football Park,POR,2,0
1999,1999-11-04,Sun,13/06/1999,2:10 PM,,18977,Princes Park,NA,0,0
1999,1999-11-05,Sun,13/06/1999,2:10 PM,4:10 PM,23814,Subiaco,FRE,39,0
1999,1999-11-06,Mon,14/06/1999,2:10 PM,,40031,M.C.G.,MEL,11,0
1999,1999-11-07,Mon,14/06/1999,2:40 PM,,15230,S.C.G.,NM,20,0
1999,1999-12-00,Fri,18/06/1999,7:40 PM,,36013,M.C.G.,RIC,35,0
1999,1999-12-01,Sat,19/06/1999,2:10 PM,,13513,Princes Park,WBD,36,0
1999,1999-12-02,Sat,19/06/1999,2:10 PM,,36381,Waverley Park,HAW,13,0
1999,1999-12-03,Sat,19/06/1999,7:40 PM,,24989,Gabba,ESS,18,0
1999,1999-12-04,Sat,19/06/1999,8:40 PM,9:10 PM,36737,Football Park,ADE,5,0
1999,1999-12-05,Sun,20/06/1999,2:10 PM,,26006,Princes Park,SYD,27,0
1999,1999-12-06,Sun,20/06/1999,2:10 PM,,28350,M.C.G.,NM,1,0
1999,1999-12-07,Sun,20/06/1999,2:10 PM,4:10 PM,32596,Subiaco,WCE,65,0
1999,1999-13-00,Fri,25/06/1999,7:40 PM,,55230,M.C.G.,ESS,4,0
1999,1999-13-01,Sat,26/06/1999,2:10 PM,,40790,Waverley Park,COL,21,0
1999,1999-13-02,Sat,26/06/1999,2:10 PM,,19093,Kardinia Park,WCE,44,0
1999,1999-13-03,Sat,26/06/1999,7:40 PM,,36558,M.C.G.,NM,36,0
1999,1999-13-04,Sat,26/06/1999,7:40 PM,8:10 PM,28739,Football Park,POR,20,0
1999,1999-13-05,Sun,27/06/1999,2:10 PM,,23371,M.C.G.,MEL,18,0
1999,1999-13-06,Sun,27/06/1999,2:40 PM,,25528,S.C.G.,BRI,35,0
1999,1999-13-07,Sun,27/06/1999,3:20 PM,5:20 PM,22865,Subiaco,RIC,1,0
1999,1999-14-00,Fri,02/07/1999,7:40 PM,,29462,M.C.G.,POR,1,0
1999,1999-14-01,Sat,03/07/1999,2:10 PM,,24189,M.C.G.,NM,2,0
1999,1999-14-02,Sat,03/07/1999,2:10 PM,,43614,Waverley Park,STK,41,0
1999,1999-14-03,Sat,03/07/1999,8:40 PM,10:40 PM,33541,Subiaco,WCE,35,0
1999,1999-14-04,Sun,04/07/1999,2:10 PM,,48353,Waverley Park,CAR,34,0
1999,1999-14-05,Sun,04/07/1999,2:10 PM,,35273,M.C.G.,ESS,36,0
1999,1999-14-06,Sun,04/07/1999,2:40 PM,,28420,S.C.G.,WBD,22,0
1999,1999-14-07,Sun,04/07/1999,3:10 PM,3:40 PM,40209,Football Park,ADE,63,0
1999,1999-15-00,Fri,09/07/1999,7:40 PM,,32564,M.C.G.,RIC,29,0
1999,1999-15-01,Sat,10/07/1999,2:10 PM,,22720,Princes Park,CAR,48,0
1999,1999-15-02,Sat,10/07/1999,2:10 PM,,24395,Kardinia Park,GEE,3,0
1999,1999-15-03,Sat,10/07/1999,2:10 PM,,35500,M.C.G.,SYD,51,0
1999,1999-15-04,Sat,10/07/1999,7:40 PM,,22758,Gabba,BRI,31,0
1999,1999-15-05,Sat,10/07/1999,9:00 PM,11:00 PM,24411,Subiaco,FRE,23,0
1999,1999-15-06,Sun,11/07/1999,2:10 PM,,44683,M.C.G.,WBD,42,0
1999,1999-15-07,Sun,11/07/1999,2:10 PM,2:40 PM,34671,Football Park,POR,37,0
1999,1999-16-00,Fri,16/07/1999,7:40 PM,,44898,M.C.G.,RIC,25,0
1999,1999-16-01,Sat,17/07/1999,2:10 PM,,27747,M.C.G.,WBD,2,0
1999,1999-16-02,Sat,17/07/1999,2:10 PM,,22268,Waverley Park,BRI,39,0
1999,1999-16-03,Sat,17/07/1999,7:40 PM,,10676,S.C.G.,NM,55,0
1999,1999-16-04,Sun,18/07/1999,2:10 PM,,66207,M.C.G.,ESS,76,0
1999,1999-16-05,Sun,18/07/1999,2:10 PM,,40319,Waverley Park,COL,32,0
1999,1999-16-06,Sun,18/07/1999,2:10 PM,2:40 PM,30750,Football Park,POR,8,0
1999,1999-16-07,Sun,18/07/1999,2:10 PM,4:10 PM,36763,Subiaco,FRE,47,0
1999,1999-17-00,Fri,23/07/1999,7:40 PM,,28854,M.C.G.,STK,19,0
1999,1999-17-01,Sat,24/07/1999,2:10 PM,,68831,M.C.G.,ESS,26,0
1999,1999-17-02,Sat,24/07/1999,2:10 PM,,19951,Kardinia Park,WBD,7,0
1999,1999-17-03,Sat,24/07/1999,7:40 PM,,29507,S.C.G.,SYD,41,0
1999,1999-17-04,Sat,24/07/1999,8:10 PM,10:10 PM,22987,W.A.C.A.,POR,7,0
1999,1999-17-05,Sun,25/07/1999,2:10 PM,,53560,M.C.G.,CAR,57,0
1999,1999-17-06,Sun,25/07/1999,2:10 PM,,22186,Gabba,BRI,100,0
1999,1999-17-07,Sun,25/07/1999,2:10 PM,2:40 PM,38679,Football Park,ADE,49,0
1999,1999-18-00,Fri,30/07/1999,7:40 PM,,38196,M.C.G.,NM,22,0
1999,1999-18-01,Sat,31/07/1999,2:10 PM,,20131,Waverley Park,ADE,33,0
1999,1999-18-02,Sat,31/07/1999,2:10 PM,,27408,M.C.G.,GEE,21,0
1999,1999-18-03,Sat,31/07/1999,7:40 PM,,31776,S.C.G.,ESS,14,0
1999,1999-18-04,Sat,31/07/1999,8:10 PM,10:10 PM,26126,W.A.C.A.,WCE,36,0
1999,1999-18-05,Sun,01/08/1999,2:10 PM,,24483,Princes Park,CAR,5,0
1999,1999-18-06,Sun,01/08/1999,2:10 PM,,13941,Waverley Park,HAW,25,0
1999,1999-18-07,Sun,01/08/1999,2:10 PM,2:40 PM,33345,Football Park,BRI,52,0
1999,1999-19-00,Fri,06/08/1999,7:40 PM,,55096,M.C.G.,ESS,60,0
1999,1999-19-01,Sat,07/08/1999,2:10 PM,,47621,M.C.G.,COL,33,0
1999,1999-19-02,Sat,07/08/1999,2:10 PM,,17234,Kardinia Park,GEE,32,0
1999,1999-19-03,Sat,07/08/1999,7:40 PM,,27964,S.C.G.,NM,10,0
1999,1999-19-04,Sat,07/08/1999,8:10 PM,10:10 PM,23372,W.A.C.A.,CAR,69,0
1999,1999-19-05,Sun,08/08/1999,2:10 PM,,15804,Princes Park,WBD,24,0
1999,1999-19-06,Sun,08/08/1999,2:10 PM,,16665,Waverley Park,HAW,68,0
1999,1999-19-07,Sun,08/08/1999,2:10 PM,2:40 PM,33398,Football Park,BRI,39,0
1999,1999-20-00,Fri,13/08/1999,7:40 PM,,56129,M.C.G.,ESS,22,0
1999,1999-20-01,Sat,14/08/1999,2:10 PM,,31062,M.C.G.,WBD,36,0
1999,1999-20-02,Sat,14/08/1999,2:10 PM,,26261,Waverley Park,NM,25,0
1999,1999-20-03,Sat,14/08/1999,7:40 PM,8:10 PM,26000,Football Park,POR,17,0
1999,1999-20-04,Sat,14/08/1999,8:10 PM,10:10 PM,24835,W.A.C.A.,HAW,2,0
1999,1999-20-05,Sun,15/08/1999,2:10 PM,,34299,S.C.G.,SYD,118,0
1999,1999-20-06,Sun,15/08/1999,2:10 PM,,42272,M.C.G.,GEE,9,0
1999,1999-20-07,Sun,15/08/1999,2:10 PM,,23845,Gabba,BRI,114,0
1999,1999-21-00,Fri,20/08/1999,7:40 PM,,48835,M.C.G.,ESS,58,0
1999,1999-21-01,Sat,21/08/1999,2:10 PM,,24185,Princes Park,CAR,61,0
1999,1999-21-02,Sat,21/08/1999,2:10 PM,,18679,M.C.G.,BRI,55,0
1999,1999-21-03,Sat,21/08/1999,7:40 PM,,31603,Waverley Park,HAW,2,0
1999,1999-21-04,Sat,21/08/1999,8:10 PM,10:10 PM,25126,W.A.C.A.,SYD,33,0
1999,1999-21-05,Sun,22/08/1999,2:10 PM,,33449,M.C.G.,NM,13,0
1999,1999-21-06,Sun,22/08/1999,2:10 PM,,17267,Princes Park,WBD,2,0
1999,1999-21-07,Sun,22/08/1999,2:10 PM,2:40 PM,42669,Football Park,POR,24,0
1999,1999-22-00,Fri,27/08/1999,7:40 PM,,34013,M.C.G.,RIC,11,0
1999,1999-22-01,Sat,28/08/1999,2:10 PM,,24493,Victoria Park,BRI,42,0
1999,1999-22-02,Sat,28/08/1999,2:10 PM,,47480,M.C.G.,ESS,17,0
1999,1999-22-03,Sat,28/08/1999,2:10 PM,,15183,Princes Park,WBD,67,0
1999,1999-22-04,Sat,28/08/1999,8:40 PM,10:40 PM,24696,W.A.C.A.,STK,41,0
1999,1999-22-05,Sun,29/08/1999,2:10 PM,,17378,Kardinia Park,GEE,51,0
1999,1999-22-06,Sun,29/08/1999,2:10 PM,,72130,Waverley Park,HAW,85,0
1999,1999-22-07,Sun,29/08/1999,2:10 PM,2:40 PM,37662,Football Park,NM,76,0
1999,1999-23-QualifyingFinal,Fri,03/09/1999,7:45 PM,,41227,M.C.G.,WCE,5,0
1999,1999-24-QualifyingFinal,Sat,04/09/1999,2:30 PM,,31476,M.C.G.,NM,44,0
1999,1999-25-QualifyingFinal,Sat,04/09/1999,7:45 PM,,26112,Gabba,BRI,73,0
1999,1999-26-QualifyingFinal,Sun,05/09/1999,2:30 PM,,57687,M.C.G.,ESS,69,0
1999,1999-27-SemiFinal,Sat,11/09/1999,2:30 PM,,55682,M.C.G.,CAR,54,0
1999,1999-28-SemiFinal,Sat,11/09/1999,7:45 PM,,24045,Gabba,BRI,53,0
1999,1999-29-PreliminaryFinal,Fri,17/09/1999,7:45 PM,,61031,M.C.G.,NM,45,0
1999,1999-30-PreliminaryFinal,Sat,18/09/1999,2:30 PM,,80519,M.C.G.,CAR,1,0
1999,1999-31-GrandFinal,Sat,25/09/1999,3:00 PM,,94228,M.C.G.,NM,35,0
2000,2000-01-00,Wed,08/03/2000,7:40 PM,6:40 PM,41648,M.C.G.,RIC,2,0
2000,2000-01-01,Thu,09/03/2000,8:15 PM,7:15 PM,43012,Docklands,ESS,94,0
2000,2000-01-02,Fri,10/03/2000,7:40 PM,6:40 PM,20580,M.C.G.,WCE,43,0
2000,2000-01-03,Sat,11/03/2000,2:50 PM,2:20 PM,37222,Football Park,WBD,23,0
2000,2000-01-04,Sat,11/03/2000,5:40 PM,7:40 PM,19777,Subiaco,GEE,22,0
2000,2000-01-05,Sun,12/03/2000,7:40 PM,6:40 PM,31440,Docklands,SYD,34,0
2000,2000-01-06,Mon,13/03/2000,2:10 PM,1:10 PM,22374,Princes Park,CAR,40,0
2000,2000-01-07,Mon,13/03/2000,2:10 PM,1:10 PM,53776,M.C.G.,COL,54,0
2000,2000-02-00,Thu,16/03/2000,7:40 PM,6:40 PM,49521,M.C.G.,ESS,43,0
2000,2000-02-01,Fri,17/03/2000,7:40 PM,6:40 PM,23348,M.C.G.,MEL,25,0
2000,2000-02-02,Sat,18/03/2000,2:10 PM,1:10 PM,20476,Kardinia Park,GEE,40,0
2000,2000-02-03,Sat,18/03/2000,7:10 PM,6:40 PM,24695,Football Park,FRE,38,0
2000,2000-02-04,Sun,19/03/2000,2:10 PM,1:10 PM,33076,M.C.G.,COL,11,0
2000,2000-02-05,Sun,19/03/2000,2:10 PM,1:10 PM,21161,Princes Park,CAR,42,0
2000,2000-02-06,Sun,19/03/2000,7:40 PM,6:40 PM,24460,Docklands,BRI,29,0
2000,2000-02-07,Sun,19/03/2000,5:40 PM,7:40 PM,38127,Subiaco,SYD,12,0
2000,2000-03-00,Fri,24/03/2000,7:40 PM,6:40 PM,37543,M.C.G.,NM,36,0
2000,2000-03-01,Sat,25/03/2000,2:10 PM,1:10 PM,20374,M.C.G.,HAW,7,0
2000,2000-03-02,Sat,25/03/2000,7:10 PM,6:40 PM,39179,Football Park,GEE,11,0
2000,2000-03-03,Sat,25/03/2000,7:40 PM,6:40 PM,21215,Docklands,NA,0,0
2000,2000-03-04,Sun,26/03/2000,2:10 PM,,82669,M.C.G.,COL,73,0
2000,2000-03-05,Sun,26/03/2000,2:10 PM,,18134,Docklands,WBD,47,0
2000,2000-03-06,Sun,26/03/2000,2:10 PM,,26920,S.C.G.,SYD,12,0
2000,2000-03-07,Sun,26/03/2000,6:40 PM,8:40 PM,27230,Subiaco,ESS,36,0
2000,2000-04-00,Fri,31/03/2000,7:40 PM,,34623,Docklands,NM,5,0
2000,2000-04-01,Sat,01/04/2000,2:10 PM,,30576,Docklands,WBD,39,0
2000,2000-04-02,Sat,01/04/2000,2:10 PM,,46889,M.C.G.,ESS,47,0
2000,2000-04-03,Sat,01/04/2000,7:40 PM,,34687,S.C.G.,COL,5,0
2000,2000-04-04,Sat,01/04/2000,8:10 PM,10:10 PM,26008,W.A.C.A.,WCE,114,0
2000,2000-04-05,Sun,02/04/2000,1:40 PM,2:10 PM,24458,Football Park,POR,43,0
2000,2000-04-06,Sun,02/04/2000,2:10 PM,,23578,Docklands,FRE,1,0
2000,2000-04-07,Sun,02/04/2000,2:10 PM,,31642,M.C.G.,MEL,90,0
2000,2000-05-00,Fri,07/04/2000,7:40 PM,,45141,Docklands,COL,8,0
2000,2000-05-01,Sat,08/04/2000,2:10 PM,,64658,M.C.G.,ESS,24,0
2000,2000-05-02,Sat,08/04/2000,7:40 PM,,26395,Gabba,BRI,30,0
2000,2000-05-03,Sat,08/04/2000,8:10 PM,10:10 PM,20484,W.A.C.A.,MEL,31,0
2000,2000-05-04,Sun,09/04/2000,2:10 PM,,22623,Kardinia Park,GEE,81,0
2000,2000-05-05,Sun,09/04/2000,2:10 PM,,19306,S.C.G.,NM,8,0
2000,2000-05-06,Sun,09/04/2000,2:10 PM,,26374,Docklands,RIC,26,0
2000,2000-05-07,Sun,09/04/2000,8:10 PM,8:40 PM,22086,Football Park,HAW,39,0
2000,2000-06-00,Fri,14/04/2000,7:40 PM,,42029,Docklands,ESS,63,0
2000,2000-06-01,Sat,15/04/2000,2:10 PM,,16415,Princes Park,CAR,91,0
2000,2000-06-02,Sat,15/04/2000,2:10 PM,,55802,M.C.G.,NM,32,0
2000,2000-06-03,Sat,15/04/2000,7:40 PM,,18194,Docklands,BRI,39,0
2000,2000-06-04,Sat,15/04/2000,6:40 PM,8:40 PM,40519,Subiaco,WCE,117,0
2000,2000-06-05,Sun,16/04/2000,2:10 PM,,26761,Kardinia Park,GEE,25,0
2000,2000-06-06,Sun,16/04/2000,2:40 PM,,25049,S.C.G.,RIC,6,0
2000,2000-06-07,Sun,16/04/2000,2:50 PM,3:20 PM,38158,Football Park,ADE,86,0
2000,2000-07-00,Sat,22/04/2000,2:10 PM,,29405,M.C.G.,HAW,31,0
2000,2000-07-01,Sat,22/04/2000,7:40 PM,,27040,S.C.G.,GEE,9,0
2000,2000-07-02,Sat,22/04/2000,7:40 PM,,25977,Docklands,NM,12,0
2000,2000-07-03,Sun,23/04/2000,1:40 PM,2:10 PM,41101,Football Park,ADE,7,0
2000,2000-07-04,Sun,23/04/2000,2:10 PM,,20774,Docklands,MEL,61,0
2000,2000-07-05,Mon,24/04/2000,2:10 PM,,63149,M.C.G.,CAR,51,0
2000,2000-07-06,Tue,25/04/2000,2:15 PM,,88390,M.C.G.,ESS,40,0
2000,2000-07-07,Tue,25/04/2000,2:10 PM,4:10 PM,19800,Subiaco,FRE,11,0
2000,2000-08-00,Fri,28/04/2000,7:40 PM,,36514,M.C.G.,HAW,61,0
2000,2000-08-01,Sat,29/04/2000,2:10 PM,,20125,Docklands,ADE,40,0
2000,2000-08-02,Sat,29/04/2000,6:40 PM,8:40 PM,26554,W.A.C.A.,WCE,6,0
2000,2000-08-03,Sun,30/04/2000,1:40 PM,2:10 PM,22490,Football Park,MEL,25,0
2000,2000-08-04,Sun,30/04/2000,2:10 PM,,19964,Princes Park,CAR,45,0
2000,2000-08-05,Sun,30/04/2000,2:10 PM,,35171,Docklands,RIC,70,0
2000,2000-08-06,Mon,01/05/2000,7:00 PM,,33947,Docklands,FRE,22,0
2000,2000-08-07,Mon,01/05/2000,7:40 PM,,31887,Gabba,ESS,64,0
2000,2000-09-00,Fri,05/05/2000,7:40 PM,,35505,Docklands,WBD,1,0
2000,2000-09-01,Sat,06/05/2000,2:10 PM,,39116,M.C.G.,HAW,25,0
2000,2000-09-02,Sat,06/05/2000,7:10 PM,7:40 PM,40402,Football Park,NM,3,0
2000,2000-09-03,Sat,06/05/2000,7:40 PM,,26304,Docklands,RIC,9,0
2000,2000-09-04,Sun,07/05/2000,2:10 PM,,62606,M.C.G.,ESS,13,0
2000,2000-09-05,Sun,07/05/2000,2:10 PM,,22446,S.C.G.,SYD,26,0
2000,2000-09-06,Sun,07/05/2000,2:40 PM,,29046,Gabba,BRI,29,0
2000,2000-09-07,Sun,07/05/2000,1:20 PM,3:20 PM,28421,Subiaco,CAR,65,0
2000,2000-10-00,Fri,12/05/2000,6:40 PM,8:40 PM,37549,Subiaco,WCE,30,0
2000,2000-10-01,Sat,13/05/2000,2:10 PM,,64769,M.C.G.,RIC,48,0
2000,2000-10-02,Sat,13/05/2000,7:10 PM,7:40 PM,19511,Football Park,NA,0,0
2000,2000-10-03,Sat,13/05/2000,7:40 PM,,38151,Docklands,CAR,27,0
2000,2000-10-04,Sun,14/05/2000,2:10 PM,,34626,Docklands,ESS,48,0
2000,2000-10-05,Sun,14/05/2000,2:10 PM,,18817,S.C.G.,WBD,58,0
2000,2000-10-06,Sun,14/05/2000,2:10 PM,,12400,M.C.G.,NM,88,0
2000,2000-10-07,Mon,15/05/2000,7:00 PM,,24908,Docklands,MEL,18,0
2000,2000-11-00,Fri,19/05/2000,7:40 PM,,17509,Docklands,STK,62,0
2000,2000-11-01,Sat,20/05/2000,2:10 PM,,28944,Princes Park,CAR,30,0
2000,2000-11-02,Sat,20/05/2000,2:10 PM,,41057,M.C.G.,RIC,3,0
2000,2000-11-03,Sat,20/05/2000,7:40 PM,,47071,Docklands,ESS,58,0
2000,2000-11-04,Sat,20/05/2000,6:40 PM,8:40 PM,20821,Subiaco,WBD,93,0
2000,2000-11-05,Sun,21/05/2000,2:10 PM,,29072,Docklands,WCE,36,0
2000,2000-11-06,Sun,21/05/2000,2:10 PM,2:40 PM,37871,Football Park,ADE,35,0
2000,2000-11-07,Sun,21/05/2000,3:20 PM,,19789,S.C.G.,BRI,3,0
2000,2000-12-00,Fri,26/05/2000,7:40 PM,,39836,Docklands,ESS,86,0
2000,2000-12-01,Sat,27/05/2000,2:10 PM,,34367,M.C.G.,GEE,4,0
2000,2000-12-02,Sat,27/05/2000,7:10 PM,7:40 PM,30350,Football Park,ADE,50,0
2000,2000-12-03,Sat,27/05/2000,7:40 PM,,16004,Docklands,HAW,59,0
2000,2000-12-04,Sat,27/05/2000,7:40 PM,,29967,Gabba,RIC,12,0
2000,2000-12-05,Sun,28/05/2000,2:10 PM,,26180,Docklands,WBD,25,0
2000,2000-12-06,Sun,28/05/2000,2:40 PM,,7334,S.C.G.,NM,17,0
2000,2000-12-07,Sun,28/05/2000,1:20 PM,3:20 PM,39968,Subiaco,CAR,50,0
2000,2000-13-00,Fri,02/06/2000,7:40 PM,,32959,Docklands,ADE,9,0
2000,2000-13-01,Sat,03/06/2000,2:10 PM,,41889,M.C.G.,CAR,98,0
2000,2000-13-02,Sat,03/06/2000,7:10 PM,7:40 PM,22691,Football Park,POR,14,0
2000,2000-13-03,Sat,03/06/2000,7:40 PM,,25359,Gabba,BRI,84,0
2000,2000-13-04,Sun,04/06/2000,2:10 PM,,67172,M.C.G.,ESS,49,0
2000,2000-13-05,Sun,04/06/2000,2:10 PM,,30573,Docklands,GEE,7,0
2000,2000-13-06,Sun,04/06/2000,2:40 PM,,21353,S.C.G.,SYD,31,0
2000,2000-13-07,Sun,04/06/2000,1:20 PM,3:20 PM,21278,Subiaco,FRE,44,0
2000,2000-14-00,Fri,09/06/2000,7:40 PM,,26326,Docklands,NM,4,0
2000,2000-14-01,Sat,10/06/2000,2:10 PM,,39710,M.C.G.,MEL,65,0
2000,2000-14-02,Sat,10/06/2000,6:40 PM,8:40 PM,31996,Subiaco,POR,36,0
2000,2000-14-03,Sun,11/06/2000,2:10 PM,,31988,Princes Park,CAR,10,0
2000,2000-14-04,Sun,11/06/2000,2:10 PM,,29199,S.C.G.,ESS,13,0
2000,2000-14-05,Sun,11/06/2000,2:10 PM,,21744,M.C.G.,HAW,85,0
2000,2000-14-06,Sun,11/06/2000,8:10 PM,8:40 PM,40917,Football Park,ADE,73,0
2000,2000-14-07,Mon,12/06/2000,2:10 PM,,49557,M.C.G.,RIC,35,0
2000,2000-15-00,Fri,16/06/2000,7:40 PM,,35542,M.C.G.,COL,33,0
2000,2000-15-01,Sat,17/06/2000,2:10 PM,,25563,Princes Park,CAR,24,0
2000,2000-15-02,Sat,17/06/2000,2:10 PM,,21003,Kardinia Park,BRI,69,0
2000,2000-15-03,Sat,17/06/2000,2:10 PM,,39215,M.C.G.,MEL,69,0
2000,2000-15-04,Sat,17/06/2000,7:40 PM,,39694,Docklands,ESS,32,0
2000,2000-15-05,Sun,18/06/2000,2:10 PM,,27695,Docklands,WBD,4,0
2000,2000-15-06,Sun,18/06/2000,2:10 PM,2:40 PM,26053,Football Park,POR,28,0
2000,2000-15-07,Sun,18/06/2000,1:20 PM,3:20 PM,20465,Subiaco,FRE,27,0
2000,2000-16-00,Fri,23/06/2000,7:40 PM,,38745,Docklands,HAW,57,0
2000,2000-16-01,Sat,24/06/2000,2:10 PM,,17399,Kardinia Park,GEE,6,0
2000,2000-16-02,Sat,24/06/2000,2:10 PM,,43200,M.C.G.,MEL,10,0
2000,2000-16-03,Sat,24/06/2000,7:40 PM,,22154,S.C.G.,SYD,28,0
2000,2000-16-04,Sat,24/06/2000,8:10 PM,8:40 PM,35129,Football Park,ESS,31,0
2000,2000-16-05,Sun,25/06/2000,2:10 PM,,22229,Docklands,WBD,61,0
2000,2000-16-06,Sun,25/06/2000,2:40 PM,,34743,Gabba,CAR,44,0
2000,2000-16-07,Sun,25/06/2000,1:20 PM,3:20 PM,36461,Subiaco,NM,61,0
2000,2000-17-00,Fri,30/06/2000,7:40 PM,,23870,Docklands,STK,24,0
2000,2000-17-01,Sat,01/07/2000,2:10 PM,,73465,M.C.G.,ESS,101,0
2000,2000-17-02,Sat,01/07/2000,7:40 PM,,30423,Docklands,NM,1,0
2000,2000-17-03,Sat,01/07/2000,6:40 PM,8:40 PM,10826,W.A.C.A.,FRE,18,0
2000,2000-17-04,Sun,02/07/2000,2:10 PM,,48268,M.C.G.,CAR,57,0
2000,2000-17-05,Sun,02/07/2000,2:10 PM,,22002,S.C.G.,SYD,71,0
2000,2000-17-06,Sun,02/07/2000,2:40 PM,,24662,Gabba,BRI,57,0
2000,2000-17-07,Sun,02/07/2000,2:50 PM,3:20 PM,40171,Football Park,ADE,38,0
2000,2000-18-00,Fri,07/07/2000,7:40 PM,,34567,Docklands,ESS,87,0
2000,2000-18-01,Sat,08/07/2000,2:10 PM,,20480,Kardinia Park,GEE,7,0
2000,2000-18-02,Sat,08/07/2000,2:10 PM,,33923,M.C.G.,MEL,26,0
2000,2000-18-03,Sat,08/07/2000,7:40 PM,,9198,S.C.G.,NM,78,0
2000,2000-18-04,Sat,08/07/2000,7:10 PM,9:10 PM,22232,W.A.C.A.,WCE,86,0
2000,2000-18-05,Sun,09/07/2000,2:10 PM,,30096,Princes Park,CAR,111,0
2000,2000-18-06,Sun,09/07/2000,2:10 PM,2:40 PM,21783,Football Park,POR,43,0
2000,2000-18-07,Sun,09/07/2000,3:20 PM,,26782,Gabba,HAW,18,0
2000,2000-19-00,Fri,14/07/2000,7:40 PM,,37446,Docklands,NM,39,0
2000,2000-19-01,Fri,14/07/2000,8:10 PM,8:40 PM,35425,Football Park,ADE,17,0
2000,2000-19-02,Sat,15/07/2000,2:10 PM,,25397,Princes Park,WBD,3,0
2000,2000-19-03,Sat,15/07/2000,7:40 PM,,46946,Docklands,ESS,83,0
2000,2000-19-04,Sun,16/07/2000,2:10 PM,,33182,M.C.G.,SYD,20,0
2000,2000-19-05,Sun,16/07/2000,2:10 PM,,24039,Docklands,MEL,18,0
2000,2000-19-06,Sun,16/07/2000,2:40 PM,,21956,Gabba,BRI,67,0
2000,2000-19-07,Sun,16/07/2000,3:20 PM,5:20 PM,19116,W.A.C.A.,RIC,27,0
2000,2000-20-00,Fri,21/07/2000,7:40 PM,,91571,M.C.G.,ESS,26,0
2000,2000-20-01,Sat,22/07/2000,2:10 PM,,18976,M.C.G.,HAW,21,0
2000,2000-20-02,Sat,22/07/2000,7:40 PM,,30342,Docklands,WBD,9,0
2000,2000-20-03,Sat,22/07/2000,7:40 PM,,30551,S.C.G.,SYD,54,0
2000,2000-20-04,Sat,22/07/2000,6:40 PM,8:40 PM,30615,Subiaco,GEE,30,0
2000,2000-20-05,Sun,23/07/2000,1:40 PM,2:10 PM,40817,Football Park,BRI,37,0
2000,2000-20-06,Sun,23/07/2000,2:10 PM,,16120,Docklands,MEL,83,0
2000,2000-20-07,Sun,23/07/2000,2:10 PM,,35463,M.C.G.,RIC,40,0
2000,2000-21-00,Fri,28/07/2000,7:40 PM,,45725,Docklands,WBD,11,0
2000,2000-21-01,Sat,29/07/2000,2:10 PM,,25512,M.C.G.,HAW,31,0
2000,2000-21-02,Sat,29/07/2000,2:10 PM,,35697,Docklands,SYD,1,0
2000,2000-21-03,Sat,29/07/2000,7:40 PM,,25603,Gabba,BRI,90,0
2000,2000-21-04,Sun,30/07/2000,1:40 PM,2:10 PM,30152,Football Park,POR,5,0
2000,2000-21-05,Sun,30/07/2000,2:10 PM,,30003,Docklands,COL,18,0
2000,2000-21-06,Sun,30/07/2000,2:10 PM,,75033,M.C.G.,MEL,18,0
2000,2000-21-07,Sun,30/07/2000,1:20 PM,3:20 PM,37710,Subiaco,FRE,1,0
2000,2000-22-00,Fri,04/08/2000,7:40 PM,,45527,Docklands,HAW,15,0
2000,2000-22-01,Sat,05/08/2000,2:10 PM,,66122,M.C.G.,ESS,19,0
2000,2000-22-02,Sat,05/08/2000,2:10 PM,,26011,Kardinia Park,GEE,4,0
2000,2000-22-03,Sat,05/08/2000,7:40 PM,,25070,Gabba,BRI,107,0
2000,2000-22-04,Sat,05/08/2000,7:40 PM,,16310,Docklands,NM,43,0
2000,2000-22-05,Sun,06/08/2000,2:10 PM,,65078,M.C.G.,CAR,73,0
2000,2000-22-06,Sun,06/08/2000,2:10 PM,2:40 PM,42659,Football Park,POR,47,0
