matchid,team,score_progression,score
1996-10-06,ADE,1.1   8.3   9.5 11.10,76  
1996-10-06,WCE,5.5   9.8 18.11 19.16,130  
1996-10-07,MEL,4.5   8.9 14.11 17.12,114  
1996-10-07,COL,3.5   3.6  5.12 10.16,76  
1996-11-00,HAW,3.3   7.6  13.8 16.12,108  
1996-11-00,ADE,6.6  10.8  13.9 14.15,99  
1996-11-01,GEE,3.3   8.4  13.8  20.9,129  
1996-11-01,WBD,4.3   6.8 10.11 12.13,85  
1996-11-02,NM,4.5   5.6  8.10 10.13,73  
1996-11-02,SYD,2.1   8.4  18.6  24.8,152  
1996-11-03,BRB,2.1   4.2   4.5   5.8,38  
1996-11-03,CAR,2.1   6.3   8.6   9.8,62  
1996-11-04,RIC,5.2  11.6 15.11 21.13,139  
1996-11-04,STK,3.5   8.9 10.13 15.15,105  
1996-11-05,ESS,4.4   7.5   9.7 13.12,90  
1996-11-05,FRE,1.2   6.5  9.13 12.17,89  
1996-11-06,FIT,3.1   5.4   6.5   8.8,56  
1996-11-06,MEL,3.1   8.4  13.9 18.11,119  
1996-11-07,WCE,3.4   5.8 12.16 16.19,115  
1996-11-07,COL,4.2   5.4   7.6   9.8,62  
1996-12-00,RIC,5.6  13.8 16.11 19.14,128  
1996-12-00,ADE,2.0   4.1   8.2  13.4,82  
1996-12-01,COL,4.5  10.7  12.9 14.11,95  
1996-12-01,CAR,3.2   6.5 11.10 17.14,116  
1996-12-02,HAW,6.2  11.7 16.10 17.12,114  
1996-12-02,FIT,2.4   5.6   9.8 12.11,83  
1996-12-03,GEE,5.2  10.4  14.8 17.10,112  
1996-12-03,FRE,0.4   3.7   6.9 13.15,93  
1996-12-04,BRB,4.5   8.8 15.10 18.15,123  
1996-12-04,MEL,3.0   4.2   5.6  6.10,46  
1996-12-05,SYD,4.8  8.11 16.13 18.15,123  
1996-12-05,WBD,2.3   4.6   8.8 11.11,77  
1996-12-06,NM,6.3   9.8  11.9 16.11,107  
1996-12-06,ESS,4.2   7.4  8.10 14.11,95  
1996-12-07,WCE,6.1  10.2  15.6  22.9,141  
1996-12-07,STK,4.0  10.3  13.4  17.6,108  
1996-13-00,COL,1.3   4.5   8.6  10.9,69  
1996-13-00,RIC,6.2   9.3  11.5  14.8,92  
1996-13-01,STK,3.4   7.6  12.7 14.12,96  
1996-13-01,BRB,2.1   4.2   7.7   7.8,50  
1996-13-02,CAR,4.2   7.7  11.9 13.13,91  
1996-13-02,SYD,6.1   7.5  9.10 15.12,102  
1996-13-03,ESS,4.1  11.6 14.10 18.13,121  
1996-13-03,HAW,5.2   9.7 14.10 15.10,100  
1996-13-04,FIT,1.1   6.1   6.2   6.3,39  
1996-13-04,GEE,7.8 14.10 20.15 25.16,166  
1996-13-05,FRE,3.5   6.6   7.7  8.10,58  
1996-13-05,NM,1.4   4.9  7.19  9.20,74  
1996-13-06,WBD,3.0   4.0   6.1   9.5,59  
1996-13-06,WCE,4.1   7.3   8.4  11.5,71  
1996-13-07,ADE,3.3   6.5   8.7 10.12,72  
1996-13-07,MEL,2.1   5.3  10.6  19.9,123  
1996-14-00,NM,4.5   9.7 15.12 21.18,144  
1996-14-00,CAR,4.2   7.4   8.8 13.11,89  
1996-14-01,HAW,5.2   9.7 15.12 17.12,114  
1996-14-01,COL,4.2   6.4   8.7 11.15,81  
1996-14-02,FIT,3.4   4.6  5.10  7.10,52  
1996-14-02,ESS,4.5   7.8  12.9 17.16,118  
1996-14-03,RIC,5.1   6.4   7.8   7.9,51  
1996-14-03,WCE,3.1   8.3  10.6  10.8,68  
1996-14-04,ADE,3.2   9.3  12.9 15.12,102  
1996-14-04,BRB,1.2   5.6  10.7 14.10,94  
1996-14-05,SYD,4.5  10.9 14.14 18.17,125  
1996-14-05,GEE,2.1   5.3   7.5  11.8,74  
1996-14-06,MEL,2.4   6.6  12.8 14.10,94  
1996-14-06,WBD,3.1   3.5   4.5  10.7,67  
1996-14-07,FRE,2.2   5.9 10.10 11.11,77  
1996-14-07,STK,5.3   7.3  13.5 15.10,100  
1996-15-00,WCE,6.3  10.4  15.7 20.11,131  
1996-15-00,FIT,1.1   3.5   6.7   9.9,63  
1996-15-01,CAR,7.6  8.12 12.14 19.17,131  
1996-15-01,ADE,3.2   7.5   7.7  9.10,64  
1996-15-02,COL,4.7   7.8 15.11 22.12,144  
1996-15-02,NM,5.1   7.7  12.8 12.11,83  
1996-15-03,GEE,2.5   5.6  8.10 10.12,72  
1996-15-03,HAW,3.5   6.7   6.7  11.8,74  
1996-15-04,STK,4.2   8.5   8.9 11.13,79  
1996-15-04,SYD,5.2   6.5  14.8 14.12,96  
1996-15-05,BRB,1.1   7.6  10.8 15.13,103  
1996-15-05,ESS,2.4   2.5   7.8  10.8,68  
1996-15-06,WBD,2.1   8.7  13.7  18.9,117  
1996-15-06,FRE,3.4   6.7  12.7  15.9,99  
1996-15-07,MEL,2.1   7.4   9.7  12.9,81  
1996-15-07,RIC,4.3  8.10 11.15 18.19,127  
1996-16-00,NM,3.5  10.8 12.13 17.16,118  
1996-16-00,STK,3.1   4.2   4.5   4.5,29  
1996-16-01,WBD,0.0   1.1   2.2   3.4,22  
1996-16-01,BRB,1.2   2.3   4.8  4.12,36  
1996-16-02,ESS,3.7  3.11 11.13 15.18,108  
1996-16-02,RIC,5.3   8.7   9.8 13.10,88  
1996-16-03,GEE,3.2   7.7   9.7 13.10,88  
1996-16-03,MEL,2.2   3.3   3.6   4.6,30  
1996-16-04,HAW,5.0   9.4   9.6  15.8,98  
1996-16-04,CAR,1.0   3.2   5.6   7.7,49  
1996-16-05,SYD,7.2  12.6 14.10 16.14,110  
1996-16-05,ADE,3.4   6.6  8.10 12.16,88  
1996-16-06,COL,4.3   7.4  14.8 17.14,116  
1996-16-06,FIT,2.7   5.9  7.12 10.16,76  
1996-16-07,WCE,2.3   6.4   8.7 12.10,82  
1996-16-07,FRE,1.0   2.2   2.6   7.6,48  
1996-17-00,MEL,4.2   6.3   7.3  11.4,70  
1996-17-00,NM,7.3  13.9 20.12 28.15,183  
1996-17-01,BRB,4.2  11.4 17.12 25.13,163  
1996-17-01,WCE,5.3  12.5  15.7 17.14,116  
1996-17-02,CAR,4.3   9.6 12.10 13.13,91  
1996-17-02,ESS,3.1   6.7  7.10 11.16,82  
1996-17-03,STK,2.4   5.7 10.11 14.16,100  
1996-17-03,GEE,3.4   4.6   7.8 11.10,76  
1996-17-04,RIC,5.2  10.6  13.9 17.12,114  
1996-17-04,HAW,4.1   7.3   9.5  11.7,73  
1996-17-05,ADE,5.1  19.3  23.6 26.10,166  
1996-17-05,FIT,1.4   1.5  3.11  9.13,67  
1996-17-06,WBD,1.1   7.4  10.8 16.12,108  
1996-17-06,COL,8.3  12.4  15.7 17.12,114  
1996-17-07,FRE,5.4   8.4 13.10 15.14,104  
1996-17-07,SYD,2.2   6.2   8.4  12.6,78  
1996-18-00,NM,4.5   8.6 15.10 19.16,130  
1996-18-00,HAW,5.2   9.4  12.6  15.9,99  
1996-18-01,GEE,5.1   5.4  6.10 15.14,104  
1996-18-01,ADE,3.3   7.5   9.7  10.9,69  
1996-18-02,CAR,4.1  10.4  16.4  23.7,145  
1996-18-02,FRE,3.6  3.10  6.16 11.18,84  
1996-18-03,STK,6.2   8.3  10.5 13.10,88  
1996-18-03,COL,2.1   4.7  5.12 11.12,78  
1996-18-04,SYD,4.1   6.6  11.9 17.13,115  
1996-18-04,MEL,0.4   4.8  5.14  6.16,52  
1996-18-05,RIC,0.1   0.3   4.6  7.11,53  
1996-18-05,BRB,4.6   4.9  6.15  9.16,70  
1996-18-06,FIT,0.3   1.5   3.9   6.9,45  
1996-18-06,WBD,2.6   5.7   7.8  8.12,60  
1996-18-07,WCE,4.4   8.6  11.9 14.15,99  
1996-18-07,ESS,4.1   5.4  14.8  14.9,93  
1996-19-00,FRE,2.3   8.6 10.12 15.16,106  
1996-19-00,COL,3.5   5.9 10.14 11.16,82  
1996-19-01,ESS,4.5   8.9 13.12 21.17,143  
1996-19-01,ADE,3.4   8.7  13.9 16.11,107  
1996-19-02,MEL,4.2  12.6  17.8  20.9,129  
1996-19-02,CAR,3.2   6.4   9.7  17.8,110  
1996-19-03,FIT,1.2   2.3   5.4   5.5,35  
1996-19-03,STK,3.1   5.4  11.7 13.10,88  
1996-19-04,GEE,5.2  8.11 13.16 18.19,127  
1996-19-04,WCE,1.2   4.2   7.6 12.10,82  
1996-19-05,HAW,4.3   6.9 11.10 20.12,132  
1996-19-05,WBD,0.2   2.2   5.4  10.5,65  
1996-19-06,NM,2.4   3.5   6.8  8.11,59  
1996-19-06,BRB,2.2   5.5   7.7 11.11,77  
1996-19-07,SYD,5.2  10.4  12.7 20.10,130  
1996-19-07,RIC,1.2   6.4   9.8 12.10,82  
1996-20-00,MEL,4.5   6.7  11.9 13.14,92  
1996-20-00,FRE,1.3   5.3   9.8 10.11,71  
1996-20-01,FIT,4.3   8.5 10.11 14.16,100  
1996-20-01,BRB,5.4  13.8 23.10 29.13,187  
1996-20-02,RIC,4.4   8.7 12.12 19.18,132  
1996-20-02,GEE,2.2   4.7  6.12  9.13,67  
1996-20-03,HAW,3.3   5.4   5.6   7.7,49  
1996-20-03,SYD,4.6  6.10  7.13  9.18,72  
1996-20-04,ADE,5.1   6.5  10.7 10.10,70  
1996-20-04,NM,4.2   8.5   9.9 10.16,76  
1996-20-05,COL,4.0   5.3   8.6  9.10,64  
1996-20-05,ESS,2.2   6.8  9.10 11.11,77  
1996-20-06,WBD,1.4   7.5  10.8 14.11,95  
1996-20-06,STK,2.5   4.7   7.8   8.9,57  
1996-20-07,WCE,5.0  11.2  15.6 19.13,127  
1996-20-07,CAR,4.3   7.4  10.7  10.8,68  
1996-21-00,NM,2.5   6.8 10.10 14.12,96  
1996-21-00,GEE,3.2   8.3  13.8 16.13,109  
1996-21-01,CAR,2.6  6.10  9.15 13.18,96  
1996-21-01,WBD,3.2   4.6   8.9  9.12,66  
1996-21-02,ESS,3.6   8.7 12.12 14.16,100  
1996-21-02,SYD,5.4   9.5  11.8 12.10,82  
1996-21-03,STK,2.6   3.8   5.9   9.9,63  
1996-21-03,HAW,1.4   5.4   9.7  12.8,80  
1996-21-04,BRB,1.4   4.5  6.11 10.11,71  
1996-21-04,FRE,2.5   4.7   8.8 10.10,70  
1996-21-05,RIC,4.9 10.10 17.12 28.19,187  
1996-21-05,FIT,1.2   3.3   4.5   5.6,36  
1996-21-06,WCE,7.1  10.4  17.6  24.7,151  
1996-21-06,MEL,1.2   7.6  7.11 11.12,78  
1996-21-07,ADE,2.4   7.7  10.9 14.12,96  
1996-21-07,COL,6.1  11.5  18.6  24.9,153  
1996-22-00,ESS,2.2   6.8  8.10 11.13,79  
1996-22-00,WBD,2.2   4.3   7.6 11.10,76  
1996-22-01,STK,3.3  9.12 13.18 20.24,144  
1996-22-01,ADE,3.3   5.5   8.8  11.9,75  
1996-22-02,COL,1.3   6.5   8.8 15.10,100  
1996-22-02,BRB,1.5   4.7  5.14  6.15,51  
1996-22-03,GEE,1.2   3.5   5.8  9.11,65  
1996-22-03,CAR,4.3   9.5  13.8 16.11,107  
1996-22-04,MEL,5.4   7.5  12.8 15.11,101  
1996-22-04,HAW,3.5  10.6 12.10 15.12,102  
1996-22-05,SYD,5.5   5.7  9.11 12.13,85  
1996-22-05,WCE,1.2   4.9  6.10  6.14,50  
1996-22-06,RIC,3.2   7.9 12.11 16.13,109  
1996-22-06,NM,6.5  8.10 12.13 21.15,141  
1996-22-07,FRE,4.6  11.7  20.8 24.13,157  
1996-22-07,FIT,1.6   3.9  5.10 10.11,71  
1996-23-QualifyingFinal,BRB,4.6   6.8  11.9 15.11,101  
1996-23-QualifyingFinal,ESS,2.1   8.2  10.5 15.10,100  
1996-24-QualifyingFinal,WCE,6.2  11.7  12.9 18.17,125  
1996-24-QualifyingFinal,CAR,1.4   5.6   8.8 10.10,70   
1996-25-QualifyingFinal,SYD,3.4   4.8  8.11 13.12,90   
1996-25-QualifyingFinal,HAW,2.3   6.5   9.8 12.12,84   
1996-26-QualifyingFinal,NM,6.5  8.10 14.14 19.17,131  
1996-26-QualifyingFinal,GEE,2.2   5.6   6.9  9.17,71   
1996-27-SemiFinal,ESS,5.4   9.6 15.10 22.12,144  
1996-27-SemiFinal,WCE,0.3  4.11  6.13  8.19,67   
1996-28-SemiFinal,BRB,6.2  14.5 17.13 26.14,170  
1996-28-SemiFinal,CAR,3.1   8.4   9.7 10.13,73   
1996-29-PreliminaryFinal,NM,8.3  11.7  16.9 17.12,114  
1996-29-PreliminaryFinal,BRB,3.1   3.5   7.8 11.10,76   
1996-30-PreliminaryFinal,SYD,1.3   6.6   8.7 10.10,70   
1996-30-PreliminaryFinal,ESS,4.4   4.6   8.6  10.9,69   
1996-31-GrandFinal,NM,3.2   8.7 12.14 19.17,131  
1996-31-GrandFinal,SYD,6.2   8.5   9.7 13.10,88   
1997-01-00,NM,2.1   3.4   4.7  7.13,55  
1997-01-00,MEL,2.2   4.5   8.9 10.10,70  
1997-01-01,COL,7.0  12.1  21.3 26.10,166  
1997-01-01,POR,3.2   5.4   9.5  13.9,87  
1997-01-02,WBD,0.1   5.6  10.6 11.10,76  
1997-01-02,FRE,3.4   5.8  6.13 10.20,80  
1997-01-03,STK,2.4   4.8   9.9 10.11,71  
1997-01-03,HAW,5.3   8.5  10.8 11.11,77  
1997-01-04,WCE,2.1   5.2   9.5  12.6,78  
1997-01-04,SYD,1.1   3.2   5.5   5.7,37  
1997-01-05,ADE,6.1  12.3  17.6 20.12,132  
1997-01-05,BRI,5.2   7.7  10.9 14.12,96  
1997-01-06,RIC,7.3   9.8 14.11 15.14,104  
1997-01-06,GEE,4.3   7.5  11.9 13.17,95  
1997-01-07,ESS,5.2   7.6  13.8 16.10,106  
1997-01-07,CAR,2.2   7.6  10.8  15.9,99  
1997-02-00,MEL,3.5   4.7  6.11  7.14,56  
1997-02-00,COL,6.1  12.6 15.12 24.19,163  
1997-02-01,RIC,7.5  10.6  15.9 19.14,128  
1997-02-01,ADE,3.0   8.3  12.6 15.10,100  
1997-02-02,WBD,1.3   9.5  12.9 13.12,90  
1997-02-02,SYD,4.4   8.5  12.7 12.11,83  
1997-02-03,GEE,0.6   4.8   7.9 11.12,78  
1997-02-03,WCE,3.1   6.4   8.4  11.6,72  
1997-02-04,BRI,7.3  14.7 19.10 23.16,154  
1997-02-04,STK,1.2   4.4   5.8  7.15,57  
1997-02-05,POR,3.8   3.9  4.11  8.12,60  
1997-02-05,ESS,1.4   5.6  10.7  14.9,93  
1997-02-06,FRE,6.1   9.5   9.8  13.9,87  
1997-02-06,HAW,3.1   5.6  9.13 10.13,73  
1997-02-07,NM,2.2   7.8 11.12 12.14,86  
1997-02-07,CAR,1.6   2.9  4.11  8.12,60  
1997-03-00,SYD,6.3  11.4  13.6  15.9,99  
1997-03-00,MEL,2.4   7.4  13.5  14.7,91  
1997-03-01,STK,6.4  12.7  13.9 19.11,125  
1997-03-01,COL,6.3   8.8 13.12 17.16,118  
1997-03-02,WBD,4.0   6.3   9.8  16.9,105  
1997-03-02,RIC,5.3   7.6 10.12 12.14,86  
1997-03-03,POR,3.5  8.11 13.17 18.21,129  
1997-03-03,GEE,0.2   3.2   7.4  14.6,90  
1997-03-04,CAR,3.2   6.5  11.8 15.18,108  
1997-03-04,ADE,3.0   9.4   9.6  12.8,80  
1997-03-05,ESS,3.6   9.8 11.13 18.14,122  
1997-03-05,NM,2.3   5.5   6.8  12.8,80  
1997-03-06,HAW,2.1   8.7 11.10 12.15,87  
1997-03-06,BRI,4.5   6.5   9.9  11.9,75  
1997-03-07,WCE,5.2  10.8 12.10 16.15,111  
1997-03-07,FRE,2.2   4.7  6.12  9.17,71  
1997-04-00,MEL,3.3   8.6  10.8  13.9,87  
1997-04-00,WBD,2.2   5.6   9.8 13.11,89  
1997-04-01,COL,6.1   9.3 11.10 12.12,84  
1997-04-01,CAR,4.3   6.8  12.9 15.11,101  
1997-04-02,RIC,2.4   6.6   6.8 10.12,72  
1997-04-02,FRE,2.3   4.5  10.7  10.7,67  
1997-04-03,STK,3.4   6.7   9.9  12.9,81  
1997-04-03,SYD,4.4  10.8 16.13 18.19,127  
1997-04-04,WCE,6.3   7.6  14.8 17.10,112  
1997-04-04,HAW,3.1   6.7   7.9 13.10,88  
1997-04-05,GEE,2.4  2.11  8.17 11.19,85  
1997-04-05,ESS,4.4   5.8 10.10 11.12,78  
1997-04-06,BRI,2.6  8.11 10.14 15.19,109  
1997-04-06,NM,1.3   3.5  10.7 12.11,83  
1997-04-07,ADE,1.1   3.4   5.5  11.6,72  
1997-04-07,POR,1.6  5.10  9.14 11.17,83  
1997-05-00,ESS,1.2   2.5   6.7 10.10,70  
1997-05-00,COL,3.9  6.12  8.14 14.15,99  
1997-05-01,FRE,2.4  10.5 13.10 16.11,107  
1997-05-01,STK,2.5   8.7  12.9 15.11,101  
1997-05-02,WBD,2.3  3.11  4.13  9.17,71  
1997-05-02,ADE,5.3   7.3  13.5  19.7,121  
1997-05-03,MEL,5.1   6.2   7.4  12.6,78  
1997-05-03,WCE,4.1  10.4  18.7 19.12,126  
1997-05-04,HAW,2.0   6.5  10.6  15.9,99  
1997-05-04,SYD,3.3   5.4   8.6  11.8,74  
1997-05-05,CAR,4.4  6.10 10.12 12.14,86  
1997-05-05,GEE,3.4   7.8 11.12 13.16,94  
1997-05-06,NM,5.6  11.8 17.10 21.15,141  
1997-05-06,RIC,2.0   4.0   4.3   7.4,46  
1997-05-07,POR,4.5   6.8  8.10 10.13,73  
1997-05-07,BRI,2.0   6.3   9.6 10.11,71  
1997-06-00,WCE,3.4   7.7  8.11 14.15,99  
1997-06-00,WBD,4.1   8.4 14.11 17.11,113  
1997-06-01,COL,4.0   7.4  10.5  13.6,84  
1997-06-01,ADE,3.4   6.6  7.11 11.17,83  
1997-06-02,ESS,1.5   5.8  11.9 15.12,102  
1997-06-02,BRI,2.5  4.11  6.14  9.17,71  
1997-06-03,GEE,5.6   7.6 12.10 14.13,97  
1997-06-03,FRE,2.1   5.3   6.6   6.7,43  
1997-06-04,HAW,2.4   6.5  12.8  14.9,93  
1997-06-04,NM,2.3   7.3  12.3  16.7,103  
1997-06-05,STK,6.5   9.8 14.12 17.19,121  
1997-06-05,MEL,0.3   2.7   4.9  4.11,35  
1997-06-06,SYD,6.8 12.10 18.14 21.16,142  
1997-06-06,CAR,1.3   3.3   6.8 11.17,83  
1997-06-07,POR,4.0   9.4  16.6  19.8,122  
1997-06-07,RIC,1.3   3.6   6.7  8.10,58  
1997-07-00,NM,2.5   3.7  7.10  9.14,68  
1997-07-00,COL,2.3   5.5  12.7  17.9,111  
1997-07-01,RIC,4.2   5.6  6.10 10.16,76  
1997-07-01,CAR,2.4   5.8 10.12 14.14,98  
1997-07-02,WBD,2.3  8.10 11.13 19.19,133  
1997-07-02,HAW,6.4   8.4  12.7 13.10,88  
1997-07-03,GEE,4.2   5.5   9.7 11.10,76  
1997-07-03,SYD,0.2   2.6   3.7   6.8,44  
1997-07-04,STK,4.2   9.3  13.4  20.6,126  
1997-07-04,POR,2.2   4.4  7.12  8.13,61  
1997-07-05,FRE,4.8   7.9 14.16 17.22,124  
1997-07-05,MEL,1.4   5.6   7.8  10.9,69  
1997-07-06,BRI,2.5   4.8  7.12  8.12,60  
1997-07-06,WCE,3.3   6.6  13.7 21.13,139  
1997-07-07,ADE,4.8  8.12  9.13 18.18,126  
1997-07-07,ESS,3.2   6.4  10.6  11.7,73  
1997-08-00,COL,4.4  10.6 13.11 19.15,129  
1997-08-00,WBD,4.3  6.11  7.14 11.17,83  
1997-08-01,MEL,2.2   5.3   7.6   7.7,49  
1997-08-01,GEE,5.2   7.5  11.8 19.14,128  
1997-08-02,NM,7.0  10.5 15.11 19.14,128  
1997-08-02,POR,3.1   4.5   9.7 15.10,100  
1997-08-03,ADE,8.3  12.8 17.11 22.12,144  
1997-08-03,SYD,2.0   5.2   6.4   8.7,55  
1997-08-04,CAR,5.4  10.9 12.15 15.16,106  
1997-08-04,HAW,0.3   4.4   6.7  12.9,81  
1997-08-05,ESS,2.4  9.11 12.14 14.16,100  
1997-08-05,STK,6.8   7.9 11.13 18.16,124  
1997-08-06,FRE,5.4   8.7 12.11 14.14,98  
1997-08-06,BRI,5.1   8.2  12.2  15.3,93  
1997-08-07,RIC,4.2  12.4 15.10 18.11,119  
1997-08-07,WCE,1.4   1.8  5.11  9.13,67  
1997-09-00,POR,4.1   5.6  7.13 10.18,78  
1997-09-00,MEL,0.4   0.6   1.8   3.9,27  
1997-09-01,HAW,2.2   3.6   8.7 13.10,88  
1997-09-01,ADE,6.3   7.9 11.13 14.18,102  
1997-09-02,CAR,4.3  10.5  13.6  16.9,105  
1997-09-02,FRE,4.2   6.3  10.4  14.4,88  
1997-09-03,SYD,1.1   5.8  12.9 16.15,111  
1997-09-03,COL,5.3   5.5   9.6  11.8,74  
1997-09-04,WBD,3.1  10.2  14.4  16.7,103  
1997-09-04,NM,4.1   7.3   7.5 10.11,71  
1997-09-05,STK,5.3   7.6  13.7  22.9,141  
1997-09-05,RIC,4.4  10.7  12.9 14.10,94  
1997-09-06,BRI,4.4  12.9  15.9 19.12,126  
1997-09-06,GEE,4.3   5.3  12.6  15.8,98  
1997-09-07,WCE,2.4   7.9 11.12 16.14,110  
1997-09-07,ESS,3.0   5.1   8.4  13.7,85  
1997-10-00,POR,3.1   8.3  10.7  14.9,93  
1997-10-00,CAR,3.4  4.10  7.12  7.13,55  
1997-10-01,HAW,7.6  10.6 14.10 16.12,108  
1997-10-01,COL,0.1   4.4   6.5   8.7,55  
1997-10-02,GEE,3.5   6.7  12.9 16.11,107  
1997-10-02,STK,3.1   6.4   9.9 11.13,79  
1997-10-03,NM,4.5   7.6   8.8 15.13,103  
1997-10-03,WCE,2.0   6.1   7.2   9.4,58  
1997-10-04,RIC,3.5  7.11  9.11  9.13,67  
1997-10-04,MEL,4.2   6.2  11.6  14.8,92  
1997-10-05,ESS,3.3   7.7  12.9 17.12,114  
1997-10-05,WBD,8.4  13.8 15.11 20.16,136  
1997-10-06,BRI,1.3   5.9  9.11 13.14,92  
1997-10-06,SYD,3.2   6.4  8.10 13.11,89  
1997-10-07,FRE,1.2   3.5   7.8 10.12,72  
1997-10-07,ADE,4.2   8.4  14.7  16.9,105  
1997-11-00,COL,1.4   5.6   6.8 10.11,71  
1997-11-00,RIC,3.7   6.8  8.10 11.11,77  
1997-11-01,ESS,3.0   7.4  8.10 13.13,91  
1997-11-01,HAW,3.7  5.14 12.16 17.22,124  
1997-11-02,WBD,2.5   7.7  8.10 14.12,96  
1997-11-02,GEE,3.1   5.2   8.6  11.9,75  
1997-11-03,POR,1.3   3.4  3.11  4.17,41  
1997-11-03,SYD,2.3  7.13  8.13 10.16,76  
1997-11-04,MEL,1.1   2.8   4.9  5.15,45  
1997-11-04,ADE,6.4   8.6 11.11 14.13,97  
1997-11-05,WCE,3.0   3.5   9.6  11.7,73  
1997-11-05,STK,7.2   8.4  10.7 13.11,89  
1997-11-06,CAR,6.5  8.10 11.11 12.12,84  
1997-11-06,BRI,2.3   5.6   7.9   9.9,63  
1997-11-07,NM,2.5   6.7 10.12 15.15,105  
1997-11-07,FRE,3.3   6.5  10.5  12.7,79  
1997-12-00,SYD,7.0  15.3  20.3  26.8,164  
1997-12-00,RIC,3.3   7.8 12.11 16.14,110  
1997-12-01,COL,4.1   4.8  6.12  7.13,55  
1997-12-01,WCE,2.1   7.1   8.3  11.5,71  
1997-12-02,WBD,8.2   8.5 10.10 12.10,82  
1997-12-02,POR,1.4   5.7  8.10 14.10,94  
1997-12-03,GEE,3.1   7.3  11.5 12.10,82  
1997-12-03,HAW,4.4   8.8  11.9 13.10,88  
1997-12-04,STK,5.1   8.8 13.15 16.20,116  
1997-12-04,CAR,1.5   2.7  4.12 12.13,85  
1997-12-05,MEL,1.2   4.4   6.5   7.8,50  
1997-12-05,BRI,5.1  10.4  17.8  21.9,135  
1997-12-06,ADE,2.1   5.7  9.10 12.11,83  
1997-12-06,NM,4.4   7.6  11.7  16.9,105  
1997-12-07,FRE,5.6  11.8 18.10 24.13,157  
1997-12-07,ESS,2.1   2.5   4.5   9.6,60  
1997-13-00,WCE,1.5   6.7  10.8 11.13,79  
1997-13-00,CAR,6.2   8.3  11.9 12.14,86  
1997-13-01,GEE,6.3   8.4  11.6  17.8,110  
1997-13-01,ADE,0.3   3.6   6.9  7.12,54  
1997-13-02,RIC,0.0   1.1   2.5  4.10,34  
1997-13-02,ESS,3.5   7.8 14.12 19.13,127  
1997-13-03,STK,0.6   4.8  8.12 11.18,84  
1997-13-03,WBD,4.4   7.7  12.9 15.11,101  
1997-13-04,BRI,5.8  6.10  9.14 11.22,88  
1997-13-04,COL,0.0   3.3   5.4  11.7,73  
1997-13-05,POR,5.1   7.3   7.5  10.9,69  
1997-13-05,FRE,4.2   5.4   6.9  7.12,54  
1997-13-06,HAW,3.1   7.6 12.11 17.16,118  
1997-13-06,MEL,3.5   4.9  6.11  7.13,55  
1997-13-07,SYD,1.4  4.11  4.16  8.17,65  
1997-13-07,NM,2.7   2.8   6.9  7.13,55  
1997-14-00,ADE,4.2  10.5  14.8 16.10,106  
1997-14-00,WCE,0.1   1.3   3.7   4.7,31  
1997-14-01,CAR,3.1   5.2   8.4  11.8,74  
1997-14-01,WBD,2.2   5.8 12.11 16.14,110  
1997-14-02,GEE,3.6   4.9  6.18  9.26,80  
1997-14-02,COL,3.3   5.6  6.11 10.12,72  
1997-14-03,STK,5.3  10.7 14.11 20.13,133  
1997-14-03,NM,0.2   3.2   8.7 11.13,79  
1997-14-04,FRE,4.6   5.7  5.11  6.12,48  
1997-14-04,SYD,0.3   0.8  2.11  3.15,33  
1997-14-05,ESS,4.5   8.7 13.11 18.12,120  
1997-14-05,MEL,2.3   5.5   7.5   8.9,57  
1997-14-06,HAW,5.3  12.8 15.12 18.16,124  
1997-14-06,POR,2.2   2.7  7.10 13.14,92  
1997-14-07,BRI,1.6  2.12  4.21  7.26,68  
1997-14-07,RIC,2.4   4.5   5.7   7.8,50  
1997-15-00,NM,5.2   9.5  12.6  14.8,92  
1997-15-00,GEE,2.3   6.5  12.8 15.12,102  
1997-15-01,MEL,4.3  10.7  16.8 18.11,119  
1997-15-01,CAR,5.0  10.3  13.5 15.10,100  
1997-15-02,COL,3.2   9.4  15.9 25.10,160  
1997-15-02,FRE,1.2   5.4   9.4   9.6,60  
1997-15-03,WBD,4.1   5.4   8.7  11.7,73  
1997-15-03,BRI,4.4  11.6  15.8 21.11,137  
1997-15-04,ADE,1.2   4.7  7.15 10.16,76  
1997-15-04,STK,2.4   6.7   7.9  9.12,66  
1997-15-05,RIC,6.4   9.7  12.8 22.13,145  
1997-15-05,HAW,4.3   7.5   9.7  10.9,69  
1997-15-06,SYD,2.4   5.7  6.12 11.13,79  
1997-15-06,ESS,2.3   5.4   9.8 11.12,78  
1997-15-07,WCE,5.3   5.7  9.10 12.13,85  
1997-15-07,POR,2.6   5.9  7.11  9.13,67  
1997-16-00,BRI,3.5  8.11 12.14 17.16,118  
1997-16-00,ADE,2.2   6.5   9.6  13.9,87  
1997-16-01,CAR,7.3  11.9 17.14 25.15,165  
1997-16-01,ESS,5.2   8.4   9.6  13.9,87  
1997-16-02,GEE,3.2   7.6  11.8 16.14,110  
1997-16-02,RIC,7.1   9.2  10.5  12.6,78  
1997-16-03,HAW,2.2   6.6   6.8   9.8,62  
1997-16-03,STK,5.5  9.12 18.15 20.21,141  
1997-16-04,SYD,3.7  5.10 11.18 15.22,112  
1997-16-04,WCE,3.4   7.5   9.7  11.9,75  
1997-16-05,POR,6.0  10.3  12.7  17.9,111  
